Form,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
proper,2.9640638389392007,2.497147521232536,2.269417686755034,2.4759801669984123,3.1040200101088944,3.2852785413453276,1.953612826933064,3.2292222133629647,3.1094040371894605,3.954266392767991,1.7341972150648084,3.891342053861779
proper,3.0027959961111153,2.5301998399781382,2.299396868022832,2.5093983705661107,3.149787955763828,3.3255758646216127,1.9729577615188274,3.264795403765151,3.1411531814271614,3.9961279650280574,1.7626826710881838,3.9331989053212246
proper,2.9844896745935094,2.504527176133898,2.2878100988715238,2.480233813421949,3.1252125694572532,3.293686211561246,1.9534266108224076,3.232218484597727,3.109199792302029,3.9554279781529584,1.7451375543971939,3.8954433086598006
proper,2.9968124051010805,2.518004212975995,2.300213914568489,2.4913895501206538,3.139627881256225,3.31290258838854,1.9646844012247795,3.251733310486011,3.1269790442617715,3.9770555606857982,1.7545861109992713,3.92190586553976
proper,3.006307173317698,2.528131259469089,2.307247407509715,2.5003675689246347,3.149002573657715,3.329625435483971,1.973530565999506,3.26641336584652,3.139220812642706,3.9932244638620014,1.761531809051604,3.941840970469075
proper,3.0090168629622243,2.532960308496197,2.3081567187743786,2.5047916154016656,3.153619272875571,3.336149322123906,1.979811683574783,3.2739087971250567,3.14531079487427,4.001134111576959,1.7648921089256548,3.9550997004101434
proper,3.00697626545778,2.534926811764424,2.305488692050073,2.5053532047301017,3.1462957078286444,3.340179622009642,1.981606764951104,3.2776641626388683,3.1472206321214253,4.0049775674799,1.7661204820964003,3.963677507414583
proper,3.008881430514656,2.553300555706648,2.292305915882135,2.523483579940489,3.154793074148861,3.3686687933384105,1.991464318054361,3.302056388858671,3.1679950426051726,4.034483924397171,1.7777111374233083,3.992990952982437
proper,3.005133189179767,2.5747047082633454,2.2835605327510375,2.547963967806589,3.17150060849104,3.399830331817747,1.9922573680934563,3.3339920014264552,3.1931040647669313,4.075937139972788,1.7948357514969642,4.034252261072757
proper,2.949847490205731,2.5561653665542323,2.2382267542961847,2.529898343269457,3.1310250551841574,3.3760119790622434,1.9589504920111451,3.310055021167166,3.1641435707268086,4.048699896704246,1.7811097234754965,4.0065126892149046
proper,2.9548357600847153,2.579043372851099,2.2345488892674643,2.5544166140378013,3.1405967999861217,3.4099293254280916,1.9446280532477174,3.340676127650485,3.1888934072050654,4.085252073731487,1.7888649897162003,4.040272231950154
proper,2.9603797373032625,2.5919347486090105,2.2324996608758463,2.567704336925463,3.1359028611773696,3.430954815917945,1.9455766885617969,3.3593120447152,3.1969960647990936,4.117956941196458,1.7920761046010698,4.072090458906954
proper,2.9295434567378176,2.5896153254968257,2.2122519959305236,2.5657934781076106,3.1166687960040425,3.429393364612659,1.9311775335076955,3.360216631885707,3.1897698873663938,4.121823828632962,1.7848754569915974,4.076862874743778
proper,2.9035869766305864,2.5807732506459136,2.19116268480382,2.5566603068660854,3.0949404512452023,3.4191968079458146,1.9187960307741574,3.3495862897169966,3.1736269702425757,4.1193742085037055,1.767072288534848,4.067067945861942
proper,2.850929186001817,2.5413518780711484,2.1412395861580618,2.5182449621212197,3.042253730311845,3.369328291501543,1.8754635454632549,3.3059087072710778,3.1131189071071748,4.056094236187977,1.7304765756124418,4.005777521799874
proper,2.842376596252345,2.537553211133221,2.1337967650723657,2.516816169659323,3.029487605547959,3.3653971817758803,1.8708103943344345,3.3055202751511374,3.0997476996012026,4.055222050316658,1.7282087813127407,4.005216380566253
proper,2.859825311241823,2.5521273579563943,2.147912578498181,2.531424363889373,3.045628170208383,3.387572924055657,1.8842944076078039,3.3280258694563187,3.111956043953258,4.082640460402043,1.7369405234379163,4.032502743164085
proper,2.8831505762238883,2.5737744389499833,2.166339188727636,2.5538741088049886,3.070056071581084,3.4150955887085273,1.8975703071210084,3.356817174993334,3.1317911218120527,4.117780733148928,1.750800030610433,4.06883650316373
proper,2.885440020500027,2.5715724412428607,2.166547747438686,2.551160211594765,3.0705903355354285,3.4121292877035443,1.8985515393826191,3.3510286409392016,3.1301928318470873,4.1168929901120945,1.7500530676077444,4.0677775469692214
proper,2.8875066616073934,2.5729979057063996,2.1672669044251243,2.551827600913104,3.072498797243153,3.4127910012564757,1.899962392666105,3.351641620417931,3.123894482286064,4.117566227929772,1.7504203896727077,4.06862878684942
proper,2.886719808081221,2.567814521923424,2.163523954236417,2.5470416447840507,3.067159821533775,3.404211600048578,1.8981997513624738,3.3472924745739103,3.1169124320532027,4.109139055309697,1.7434578230037914,4.064400171535371
proper,2.8630763574163076,2.5306375167217046,2.1518257900823836,2.5103164037681838,3.0233725195442958,3.3533475414328917,1.8845011731077113,3.296811610305549,3.0719921538390484,4.0498937284269445,1.7179493722660415,4.005700395773917
proper,2.871385670038137,2.5247933165800287,2.167524475736357,2.504550518824536,3.017791643419454,3.3409933065404633,1.9012113838878917,3.287614594113072,3.0642201621644776,4.040634917749397,1.714036339129892,3.9958200732997122
proper,2.8395559404118202,2.4752862790077,2.157493894191259,2.455504606407982,2.963719928150894,3.2717861230957728,1.8915177442800606,3.2206636779097657,3.0076149908947882,3.961972576912611,1.683997981815295,3.918788635090931
proper,2.8808327441803803,2.494753972087267,2.190910922781556,2.4747158566266325,2.9912731400063346,3.2959669065091033,1.9089730907475393,3.245618204024515,3.032884319120178,3.9930678312609635,1.6979742104058257,3.946898478291469
proper,2.9107110574000226,2.5009327309596,2.2092994743678824,2.4798449637253945,3.0065767019407956,3.3017556711555516,1.9121087019128828,3.2515031151822673,3.0422485043818193,4.000998477514443,1.7008617044466572,3.9525513894935935
proper,2.937822580130267,2.5145261976784505,2.2318243309953605,2.490850107920088,3.028144441417933,3.3161980860263567,1.9190739547619824,3.268730274048427,3.0622908994745583,4.018137663239136,1.7061023074450696,3.9691811863212365
proper,2.905028112525639,2.4673555800892535,2.204113197199447,2.4412201109953613,2.983283288792044,3.257202015254677,1.8797304870862324,3.2081861831442793,3.0110968560500555,3.946764764984357,1.6726369991938381,3.8956435599162456
proper,2.9013692448558155,2.4645290154851383,2.1985836734860063,2.4359573646895325,2.9827889946903183,3.253898101932234,1.862248978136761,3.201211664762947,3.0099272077102928,3.941867806782664,1.6663435738993497,3.8721627592500036
proper,2.893485831922854,2.4562884770995232,2.192731917530537,2.4252318636798873,2.9761768398837276,3.2429885477568225,1.8520335440994051,3.187286424240271,3.0034204097908166,3.9302417198128987,1.6496510922369865,3.8506771769749464
proper,2.9042569452627,2.464663593138095,2.2039825292146134,2.4326497940705436,2.9878008878649878,3.254000060321279,1.8578263326553517,3.1970491882219902,3.0159141080934733,3.9454852617204836,1.6430484910344587,3.864545829760943
proper,2.907680620784741,2.4691623621470185,2.206786426931288,2.436690896025965,2.992995053407376,3.2602730080606794,1.8606854225497305,3.20219144786626,3.0210315002384744,3.9537000501019652,1.6409481098714072,3.8717144419591465
proper,2.9055410294786195,2.4664543675039403,2.2045548917781774,2.4344413200886197,2.9890542870679355,3.2580125144064587,1.8593935162594177,3.2029168241529216,3.0124525071287405,3.9501977634377017,1.630371559513071,3.8736692099046506
proper,2.9191262520941756,2.4826761382011666,2.211463379865302,2.451507460048286,3.001945611606269,3.2785584836789763,1.862222690847385,3.2297214117153223,3.031927814905195,3.9739552439012633,1.62837155952807,3.9032494186564293
proper,2.9397028440994903,2.5101885035597933,2.2221208787773428,2.478997595887641,3.029976510364684,3.3150783538100805,1.8725137364401379,3.2646618518365966,3.0559410349074683,4.01640516353091,1.6447108815738747,3.9459921367048523
proper,2.900038839588598,2.4931925560481236,2.1821282964592092,2.4623036964034277,3.0028305467293377,3.2903558581417265,1.852193080609651,3.2390086280683943,3.030059977470935,3.983788488420704,1.6314782247304525,3.928471565225081
proper,2.8577755218663783,2.4845237907949937,2.15584289801997,2.4529248382185918,2.972796882372093,3.27940084412943,1.8311297292106208,3.226799920176579,3.008179443052919,3.952895849910859,1.6249004124834925,3.9202603630536426
proper,2.835995461299711,2.4872678836662008,2.1394857756716537,2.4563944433972917,2.9653018574258425,3.288339861187988,1.8277722850930607,3.2354987650038067,3.010694211830587,3.960198381513274,1.6300239986434917,3.9439152630035528
proper,2.8299829999033124,2.4905555589825856,2.1323417327836083,2.459596161602212,2.963592026394232,3.29952567158858,1.8197020152601213,3.2399307968914566,3.014365612787831,3.968199141368342,1.6294262151388546,3.9519248771031954
proper,2.82906821294911,2.499001440619353,2.1337522328376504,2.467909164414324,2.968603046002378,3.318384580352244,1.8220956275584568,3.250275602964497,3.0244364789952463,3.9865768438065303,1.634398275861438,3.965086287983012
proper,2.8114658542955886,2.4813738792571334,2.1180239062584407,2.4485243759166293,2.950300376044984,3.2996901815791517,1.8107493513593234,3.231881708681838,3.0049041241945327,3.97993475777169,1.6230843359210754,3.9468417916378247
proper,2.792460617341805,2.4650629925781975,2.1042849983806042,2.4309156116011272,2.9307726338981217,3.2808150389937394,1.8007850974299784,3.2117498806265092,2.9839191548172495,3.9620894495943846,1.6116757951326548,3.92939647956097
proper,2.7960312353812844,2.4670684530868257,2.1058815320652733,2.4343179775930954,2.9323420260402253,3.285368898209455,1.8023926364006997,3.2197032044914327,2.985930831199303,3.967864432077678,1.6091229950047972,3.9373851302148077
proper,2.8042422239463463,2.4728333545295844,2.1119874833177157,2.4405870089333885,2.939706696211135,3.2931726081125845,1.8072347890159235,3.229393659718845,2.9935500080740143,3.97809546114897,1.6100805869565702,3.9502309748805735
proper,2.819877688236832,2.486230560953154,2.1240365788382887,2.4544663108410374,2.9620087434549576,3.3087576167240864,1.8240252235874304,3.2393670903086482,3.0103643139919454,4.005191565925445,1.6193205485646256,3.9726076372838435
proper,2.8164496646706154,2.48325627756635,2.12180530599524,2.4519632503611906,2.9665467828924075,3.3034637373719353,1.8245020388580668,3.235923567563901,3.0109919401034113,4.002609009612367,1.619473911751006,3.968082451450644
proper,2.8170631903171985,2.4874396810741297,2.1222812880078323,2.4568807059323263,2.9729009262250714,3.304419355953067,1.827107586239346,3.2429786159546623,3.0212567933985306,4.009456596352027,1.6222977855187146,3.9748180621220937
proper,2.82950995212338,2.5054804976676937,2.136116287034641,2.476091570922405,2.999219038440256,3.3261979054171857,1.8408152396293593,3.2741877281833363,3.052833629992384,4.041690133322654,1.6333326058082749,4.008169550549708
proper,2.835043214429429,2.5118342455770604,2.1398387072904286,2.4845200843413804,3.009251239960158,3.334309666985782,1.8453434187467679,3.2855823254969003,3.063101453573316,4.0545645576904965,1.6371580190947357,4.019647958132297
proper,2.827673244719635,2.5045349448285514,2.133113247893951,2.47959073958787,3.002437427939329,3.3244008106337595,1.8402186713652693,3.2828841326218217,3.0557831293326143,4.041870453720498,1.6326005872425897,4.009134677841502
proper,2.819106478777188,2.497546671900558,2.1263791286228413,2.4771147736959205,2.993897438442729,3.314155563789843,1.8328557082284023,3.2799440133076585,3.0483429722449493,4.029368625139935,1.6275829740786285,3.9967436877409637
proper,2.821254307278606,2.4982846761973794,2.1267119052357755,2.480832413443636,2.993328563221641,3.313430235153232,1.8318605403767123,3.279043539414702,3.0520030393158923,4.028237014712593,1.6272025254105908,3.9955712042316804
proper,2.823651690472921,2.497798746884201,2.1280065103737718,2.4802990830028806,2.992800841141907,3.312745662472026,1.8319636020614294,3.278052523268901,3.055445483988655,4.027556298423012,1.6270128876548722,3.9946898648016536
proper,2.828535301901473,2.501718299881605,2.129604725179473,2.4851230420593184,2.9950946587386915,3.317108774649576,1.833045933102244,3.2836568774480512,3.0598588034848895,4.031549134419275,1.628187176879933,3.9975132471214945
proper,2.831841191154517,2.5029878273290476,2.130273671438556,2.4873915058577065,2.9961643351779648,3.3213007711689393,1.8337110838457227,3.287566643803291,3.064025594470452,4.036428458745709,1.6292330901393033,3.9993547538370238
proper,2.8398146328767613,2.509899191882319,2.1361177414123973,2.4944616524737313,3.0045344121357735,3.3305461296908567,1.838766927263382,3.296682189463638,3.073220942416836,4.049273526825298,1.6343301011726763,4.010653515783424
proper,2.862619250711392,2.5288991965985317,2.152294095796444,2.5139491566090855,3.0272764089789397,3.3540182609036644,1.8524038520091883,3.321401429657364,3.0966732964757466,4.0789080439491645,1.6476358355082963,4.040854657950304
proper,2.8756439830671336,2.5412867233225653,2.161270699335844,2.5266064187482784,3.039418649875236,3.3658898807777655,1.8597926472734567,3.3340125843125685,3.1089348242847534,4.089880147152493,1.656690771385059,4.051465982424669
proper,2.900723060536914,2.568709618990867,2.180066527643347,2.5534754683502165,3.066154724788936,3.3950125910939146,1.8789513099181232,3.363323646994519,3.1381341547245327,4.1247715395325875,1.6776306674502104,4.081639911998929
proper,2.920434931846716,2.5889825402825752,2.195069234968616,2.573311793484665,3.0874630155004685,3.4176998025047176,1.8944313015581096,3.3860179848955037,3.1605138620161646,4.151602172224168,1.6923671011872459,4.106654790495236
proper,2.92724976756104,2.597945382655906,2.200109330391141,2.581353847033594,3.094556446931648,3.425435320819466,1.8985019731359154,3.39421064961147,3.167360329804799,4.158619521704543,1.6972475193356857,4.11415445575058
proper,2.926042564555427,2.6017908777860743,2.198787903399893,2.5844875241079155,3.0944342703966554,3.423827424711035,1.8891139576907794,3.391299182958026,3.165774045543109,4.151240507229025,1.6967289255736684,4.111297352189274
proper,2.8975711011943384,2.597225657599405,2.1713275032101174,2.577693093699434,3.0699462582518677,3.393662582937288,1.8378384418481353,3.3586600039163113,3.134746380910879,4.109118789291207,1.680765757660918,4.068654389025673
proper,2.861064364970255,2.6171244844836488,2.137033358110077,2.5917928565545885,3.0425483073982456,3.36200258595993,1.7889364229146536,3.3386824031197695,3.0950936041771273,4.054066052645701,1.6598416332639474,4.01581534435023
proper,2.8267868318565132,2.6116804495873933,2.102592773061679,2.587840205626276,3.019944080225331,3.3248026773078547,1.7377755629637206,3.311111828430074,3.0556672368255327,3.9985623465142006,1.6367957029585198,3.9646999305858173
proper,2.7813531401964324,2.587921819338863,2.0640151772021342,2.561337942478288,2.982831226802684,3.2811089987749495,1.6848217939976926,3.2513544913229873,3.0019418585261297,3.929856262769775,1.6081606678272133,3.8906121805669773
proper,2.718699447696433,2.535164885157811,2.015172757389369,2.508630986514875,2.931458847331782,3.2127408755230604,1.6312957117375284,3.176207595681117,2.9307454504074544,3.8401357642233096,1.5627746597493883,3.8020929207238106
proper,2.6599911891045718,2.4923111192363985,1.9699407368248443,2.464452259976955,2.8825212395815516,3.147376645998382,1.5937257176248234,3.105687442702918,2.851091443478285,3.75109295943097,1.5231598108388975,3.7186779620808617
proper,2.600434877971593,2.446732056478521,1.9250378130578394,2.4213910759444737,2.8262121282318415,3.0753028393914867,1.5433848784098132,3.0313332998945146,2.7823933336891185,3.6644332149578953,1.4816766776631671,3.6347331928301445
proper,2.6030185490554287,2.4857173829180104,1.9270467845220445,2.4597291298677733,2.8418679526202575,3.0926048797999104,1.5184040737685098,3.031197787742926,2.7829193073970537,3.6686574066231716,1.4793340362515157,3.639174657781886
proper,2.612027862651884,2.5357809122152744,1.933163448914659,2.504301753188274,2.8629658900621666,3.1347415729941974,1.5001886943660314,3.041240974144214,2.792075016708736,3.6810394833087425,1.4781744530130834,3.650519659330041
proper,2.6096565144544237,2.585481948364813,1.9329752960357145,2.558452905737485,2.889663319341273,3.1602725926886768,1.476466439447881,3.0564352337861367,2.793932199195794,3.6845382196932657,1.4791203427469655,3.6523970208893424
proper,2.6323964372083415,2.645012826522586,1.9567639115390327,2.6179831124186497,2.961939011328726,3.2219720405686574,1.467020755683847,3.1118082368090554,2.829383571086791,3.734269702555843,1.4981883049139801,3.6995063647572746
proper,2.6372807471623028,2.695278527750253,1.9725875155769435,2.672015918534612,3.022284105356186,3.2477838229860017,1.4527022453460816,3.1483186423900587,2.8534835776285554,3.768241985688948,1.512476392680093,3.7306793918614862
proper,2.6002093079082793,2.716537855113456,1.9539172096386468,2.6918774859044685,3.0317295816673857,3.2233969672194513,1.415920951275719,3.1362436466596177,2.827331648459019,3.7407997828705963,1.4994708764986175,3.6969843880593074
proper,2.6018741732471993,2.780934471534547,1.9642893985475598,2.7561136073013235,3.06243844015745,3.2497611972718503,1.414727437751485,3.170473792293747,2.8486312503264237,3.771956065486268,1.5105825216671007,3.72632101775547
proper,2.6301548762781137,2.8751849521807795,1.9925923580811897,2.8524364134056017,3.1172949817707636,3.31858919457324,1.4326139611748123,3.257796061389817,2.904810889022016,3.845558731770875,1.5394490722362428,3.8021144795878437
proper,2.666049747363987,2.9701512285938048,2.024941147220881,2.9493709437778417,3.1746996715575637,3.3842220904244846,1.4555350631328143,3.327071227602937,2.9653085196709412,3.917213618058374,1.5678815524003231,3.8779482154852305
proper,2.697583620830465,3.053344041722186,2.0528174889616135,3.0368825737275036,3.2245616132675696,3.444017255335993,1.4729013501798767,3.4024817457742613,3.01792095272594,3.980117031305044,1.592492907604475,3.9464200961771154
proper,2.7086956915356084,3.112298122522609,2.0642840640276785,3.100038686495877,3.252392779797573,3.482928229377048,1.4836905093954686,3.445562826571784,3.0443783276847625,4.016038718214633,1.6039796192229585,3.9832939480543343
proper,2.7097545346240404,3.146090362317575,2.069605167861978,3.1357213896140017,3.2633037367850406,3.5078471064367505,1.4873803407789314,3.471604358076273,3.0561521692027402,4.03214876830694,1.6093885404421042,4.004961003002022
proper,2.6974218242475145,3.183664215316331,2.064008043281733,3.171781139908039,3.2626549512686553,3.519854425109613,1.4889543802487533,3.4833083111274585,3.056266285994585,4.034265470603091,1.609602693043961,4.003626113116838
proper,2.7082801800036704,3.225834938808266,2.075495329535877,3.215504160580441,3.2815240092996243,3.5466875647699645,1.4997681640230827,3.5086000627731115,3.0668632540524388,4.055916136158592,1.6182877980588273,4.024631465315054
proper,2.7124280049085527,3.253464337874895,2.078529452733192,3.2416905585213307,3.285837453564467,3.552631775623881,1.5035452185063813,3.512262039500175,3.059218719776984,4.061405499309864,1.6221943437200101,4.0293090650809535
proper,2.716956289744694,3.288637684633028,2.0844896740842254,3.2770000559833656,3.2806030584823365,3.563663820819205,1.5083331973637406,3.520681597712793,3.0611514655814402,4.072092597732736,1.6278477754011804,4.0384404155483224
proper,2.723499654797369,3.3180396306079905,2.088953654978681,3.3062806883609483,3.262541072922145,3.566874326484635,1.5297152639196423,3.5219883317077496,3.0639618001125233,4.079211031263818,1.6322507033132276,4.045410505213592
proper,2.7293335028307206,3.352206922418943,2.0930998394738283,3.340050628175329,3.248401050762055,3.573244696046403,1.5755965339041176,3.5269895072317117,3.0689370285045556,4.08772669878506,1.6338095423011958,4.05370167469885
proper,2.7283040256774234,3.374455409076899,2.0918211391099444,3.36170708377686,3.2075674564269065,3.5695812282037305,1.5992121100075993,3.5224033429231008,3.067144215878186,4.08438546996352,1.6329131862973636,4.049858964543385
proper,2.71730824737319,3.3870204381614974,2.084806673995461,3.3705767472748067,3.184307178859095,3.5601038183027978,1.6200431418452648,3.506147992317905,3.0600240890890547,4.078508597615408,1.6309929581462657,4.039947681177951
proper,2.740013814192538,3.422532046885244,2.10216875895774,3.4050603439969884,3.2121807010760444,3.5949835820289517,1.6443325348553655,3.5341775171454497,3.086725413058268,4.113987576730491,1.645636608638133,4.071444988827005
proper,2.7345271404490057,3.4287670348692028,2.1013717955524314,3.4064722813429107,3.2097825143522205,3.58721885342947,1.64464678641553,3.524445214240569,3.0807035792810322,4.1079762118211285,1.6434945879621305,4.062035880329184
proper,2.7317816943568856,3.4458251300206757,2.100009897453241,3.42520067480965,3.2112181822938632,3.582245038916836,1.6495964802076841,3.5202362432705274,3.0780569708295022,4.103180075279637,1.642601450214944,4.057460298998072
proper,2.7215441973035412,3.4437404326697814,2.093237992998613,3.423411976953811,3.2065654723275667,3.569526160146522,1.6466924013525988,3.5081340903567484,3.0668611675711057,4.088946355746578,1.6386993869828061,4.041959960586663
proper,2.708414417089392,3.4243510724303126,2.0877019120265987,3.4041691694873997,3.2037843757370927,3.551723148064268,1.6371439364066738,3.4977753105408955,3.0518046213082823,4.064806719366899,1.6348859693415498,4.018321553566878
proper,2.688977323308404,3.406249476014112,2.0748705854161478,3.3922592174263113,3.195231688573695,3.528320575127925,1.6242974053677495,3.4932107054850206,3.0334470160905482,4.042323065811395,1.6259933982803956,3.992437931221608
proper,2.6789812303131346,3.390092139984468,2.0670427080821794,3.376331184253299,3.183466758168964,3.5165595166978725,1.61839249351339,3.490555711944737,3.02463326977094,4.031238750621269,1.6215108259387856,3.979207052872948
proper,2.6778669645551583,3.389713354459669,2.0656168822744694,3.377024969622795,3.185278914719262,3.523737481432278,1.6203902526580447,3.4888093197946937,3.0244886649777527,4.0397910107768675,1.6224933051613155,3.982314600916541
proper,2.6722399739972684,3.3756053656942138,2.059689094382589,3.3623531932376554,3.1762493740981923,3.51291301394121,1.6197279947895276,3.4763845933612076,3.0155301094484424,4.027696746563501,1.618891768160887,3.9713035768346
proper,2.6706220319170852,3.3681969364760147,2.0582778565098088,3.3553810298787665,3.1733874648537843,3.510232059909637,1.6191937522214839,3.474998340061326,3.0129629378062766,4.02468588113349,1.617934908302703,3.968154229548689
proper,2.662809826165382,3.3583220921278425,2.0518431596952964,3.3448701784930353,3.16348652133811,3.501395850274888,1.6139201216755987,3.473902367962506,3.0021943806335134,4.013095939766521,1.6138915636592286,3.957194846636802
proper,2.6427313358237186,3.3102361345208795,2.036104534027655,3.2926328680726846,3.141448139553956,3.4803259440300107,1.6022296565791079,3.4569537940896313,2.9817658226891655,3.9858092658455786,1.6030519689813654,3.9304409511390417
proper,2.646320263069535,3.2749239494165665,2.0391682450443014,3.2570431183132555,3.150992458440707,3.4876744877006867,1.5972757529043586,3.478468027801894,2.985823958404742,3.9911834998561098,1.6045737808061487,3.938297616651863
proper,2.6739590339313755,3.269375249939152,2.0622721697256208,3.2553136054628413,3.1839834882572475,3.52318642954813,1.6055625292564513,3.516143855109538,3.019159423742922,4.032357346153894,1.61871228497095,3.979482556546111
proper,2.731627492408112,3.290258765867442,2.111245321304929,3.2760364871208885,3.2474196633844867,3.5970889175000007,1.636136137290664,3.582871934964811,3.081026918492058,4.112790774135231,1.6509047620515496,4.0586724139359855
proper,2.771477806559942,3.2950078203824957,2.1417459818826403,3.2796603249975598,3.2823955249847367,3.636429363069506,1.6570411837017027,3.620453788899011,3.117773792903919,4.1596032119818105,1.67011221048703,4.1000332218623985
proper,2.835250617716497,3.342074033983763,2.1913234481310524,3.322396060630511,3.345571114924143,3.708460182647822,1.7005756614510463,3.6862073628236023,3.1779547847002805,4.241441913698842,1.7073262684174302,4.178298004458992
proper,2.888868970496473,3.3651846945617505,2.2342272071650147,3.3421447399911224,3.3994191934411364,3.7718711815605332,1.7380971221689974,3.7434982688442755,3.2290451840794683,4.3100999824081825,1.7386339188313582,4.24076481655672
proper,2.9104037168612273,3.34230939885372,2.2532505104956524,3.3209320676629206,3.4231333455405295,3.794517700503568,1.766167981130046,3.7673829231584715,3.25151140071769,4.339272499266924,1.7534727859252657,4.269765185723616
proper,2.9214843729593274,3.3274452473320744,2.2625794177510046,3.310752441845302,3.4301719290568107,3.807064302410278,1.7797641316630581,3.7861721102382235,3.2654655689646237,4.35883385422276,1.7613057721873357,4.28918092007479
proper,2.927507303433724,3.2954559086782487,2.266606272304488,3.275672775055278,3.424644829885782,3.8071706832477217,1.7884886472268435,3.785893015820197,3.2723244871548673,4.358870371921148,1.7649093090439376,4.298406353358236
proper,2.9244421162660825,3.2532221535609267,2.2637078351566418,3.2365505173450044,3.4099865741326534,3.78732593083883,1.7855628687179397,3.7734999006910503,3.2688602859744376,4.35343229070601,1.763187467090052,4.295677179959874
proper,2.8904085566440783,3.172386183773238,2.2323936052065636,3.1517298908485447,3.364297712245984,3.72892935413456,1.7602954871329308,3.7026020493370995,3.2243640011472263,4.29369833231585,1.7394170443724817,4.233863548685259
